cap-surface,cap-color,bruises,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat,class
19,23,1,2,7,5,19,23,23,15.0,16.0,14,19,13,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,19,7,1
25,14,1,2,23,5,19,23,23,15.0,16.0,14,25,16,1
19,23,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
19,14,6,2,14,20,6,23,23,15.0,5.0,11,19,7,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,19,16,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,25,7,1
25,14,1,14,11,5,19,23,23,15.0,16.0,11,22,7,0
25,25,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
6,23,1,14,16,20,19,23,23,15.0,16.0,21,22,4,1
19,14,1,14,23,5,19,23,23,15.0,16.0,11,19,21,0
25,25,1,2,11,5,19,23,23,15.0,16.0,11,14,7,1
6,7,6,2,8,20,6,23,23,15.0,5.0,14,1,7,1
25,23,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
25,14,1,14,16,5,19,23,23,15.0,16.0,14,19,21,0
25,14,1,2,23,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,2,14,5,19,23,23,15.0,16.0,14,14,13,1
19,23,1,14,14,20,19,23,23,15.0,16.0,14,22,4,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,25,16,1
19,23,1,2,11,5,19,23,23,15.0,16.0,14,14,13,1
19,23,6,2,16,20,6,23,23,15.0,5.0,11,1,7,1
6,7,6,14,14,5,19,23,23,15.0,16.0,14,22,21,1
25,23,1,2,7,5,19,23,23,15.0,16.0,14,19,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,14,25,7,1
19,25,1,2,7,5,19,23,23,15.0,16.0,14,19,7,1
19,25,1,2,23,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,14,14,20,19,23,23,15.0,16.0,14,22,4,1
19,23,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
6,25,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
25,23,1,2,7,5,19,23,23,15.0,16.0,14,14,13,1
25,25,1,2,11,5,19,23,23,15.0,16.0,14,14,13,1
25,14,1,2,16,5,19,23,23,15.0,16.0,14,25,16,1
25,23,1,2,14,5,19,23,23,15.0,16.0,11,19,13,1
25,23,1,2,7,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,25,16,1
25,23,1,2,14,5,19,23,23,15.0,16.0,11,14,13,1
19,25,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
25,14,1,2,16,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,2,14,5,19,23,23,15.0,16.0,14,14,7,1
25,14,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
6,14,1,2,14,20,19,7,16,15.0,16.0,14,25,4,1
25,23,1,2,11,5,19,23,23,15.0,16.0,14,19,13,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,14,7,1
19,25,1,2,7,5,19,23,23,15.0,16.0,11,14,13,1
6,25,1,14,16,20,19,23,23,15.0,16.0,14,22,4,1
19,23,1,2,7,5,19,23,23,15.0,16.0,14,14,13,1
19,7,6,2,8,20,19,23,23,15.0,5.0,11,1,7,1
19,23,1,2,11,5,19,23,23,15.0,16.0,14,14,7,1
19,25,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,25,16,1
25,14,1,2,23,5,19,23,23,15.0,16.0,14,25,16,1
19,23,1,2,11,5,19,23,23,15.0,16.0,14,19,13,1
25,25,1,2,14,5,19,23,23,15.0,16.0,14,19,7,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,14,13,1
6,14,6,14,11,5,19,23,23,15.0,16.0,11,22,21,1
25,14,1,2,16,5,19,23,23,15.0,16.0,14,25,7,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,14,13,1
19,25,1,2,7,5,19,23,23,15.0,16.0,11,14,7,1
25,25,1,2,7,5,19,23,23,15.0,16.0,11,14,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,19,16,1
25,25,1,2,7,5,19,23,23,15.0,16.0,11,14,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
6,23,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
6,7,6,14,11,5,19,23,23,15.0,16.0,11,25,21,1
19,25,1,14,14,20,19,23,23,15.0,16.0,14,22,4,1
6,7,6,14,11,5,19,23,23,15.0,16.0,11,25,21,1
6,14,6,14,16,5,19,23,23,15.0,16.0,14,25,21,1
25,23,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
19,23,1,14,16,20,19,23,23,15.0,16.0,14,22,4,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,11,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,7,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,14,16,20,19,23,23,15.0,16.0,21,22,4,1
6,7,6,14,7,5,19,23,23,15.0,16.0,11,25,21,1
19,23,1,14,23,20,19,23,23,15.0,16.0,14,22,4,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,25,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
6,14,6,14,16,5,19,23,23,15.0,16.0,14,25,21,1
25,14,1,2,14,5,19,23,23,15.0,16.0,11,19,16,1
25,14,1,2,14,5,19,23,23,15.0,16.0,11,19,16,1
6,25,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
19,14,1,14,16,5,19,23,23,15.0,16.0,14,19,7,0
19,14,1,14,11,5,19,23,23,15.0,16.0,14,22,21,0
25,14,1,2,23,5,19,23,23,15.0,16.0,14,19,16,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,19,7,1
19,25,1,2,11,5,19,23,23,15.0,16.0,14,14,13,1
6,23,6,2,8,20,6,23,23,15.0,5.0,14,1,7,1
25,14,1,2,16,5,19,23,23,15.0,16.0,14,19,7,1
25,23,1,2,14,5,19,23,23,15.0,16.0,14,19,7,1
19,25,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
19,25,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
25,25,1,2,7,5,19,23,23,15.0,16.0,11,14,7,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,14,13,1
19,25,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,19,7,1
19,14,1,14,14,5,19,23,23,15.0,16.0,14,22,7,0
19,7,6,2,16,20,19,23,23,15.0,5.0,14,19,7,1
19,14,6,2,16,20,6,23,23,15.0,5.0,14,1,7,1
6,23,1,14,14,20,19,23,23,15.0,16.0,14,22,4,1
6,7,6,14,16,5,19,23,23,15.0,16.0,14,22,21,1
6,14,6,14,11,5,19,23,23,15.0,16.0,14,25,21,1
25,25,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
6,23,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
6,7,6,14,14,5,19,23,23,15.0,16.0,14,22,21,1
6,14,6,14,11,5,19,23,23,15.0,16.0,14,22,21,1
6,23,6,2,8,20,6,23,23,15.0,5.0,14,1,7,1
25,14,1,2,14,5,19,23,23,15.0,16.0,11,25,16,1
19,25,1,2,11,5,19,23,23,15.0,16.0,11,14,7,1
25,23,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,11,5,19,23,23,15.0,16.0,14,14,7,1
19,23,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
19,23,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,16,5,19,23,23,15.0,16.0,14,25,16,1
19,14,1,14,14,5,19,23,23,15.0,16.0,14,19,21,0
6,7,6,14,14,5,19,23,23,15.0,16.0,11,25,21,1
19,25,1,2,23,5,19,23,23,15.0,16.0,14,19,7,1
25,14,1,2,23,5,19,23,23,15.0,16.0,14,19,16,1
19,25,1,2,11,5,19,23,23,15.0,16.0,14,19,13,1
6,14,6,14,11,5,19,23,23,15.0,16.0,11,25,21,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,25,16,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,25,16,1
19,23,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
25,23,1,14,14,5,19,23,23,15.0,16.0,11,19,7,0
25,14,1,2,23,5,19,23,23,15.0,16.0,11,25,16,1
19,14,1,14,11,5,19,23,23,15.0,16.0,11,19,7,0
6,23,6,2,11,20,6,23,23,15.0,5.0,11,19,7,1
25,23,1,2,11,5,19,23,23,15.0,16.0,11,19,13,1
6,14,6,14,16,5,19,23,23,15.0,16.0,11,22,21,1
25,25,1,2,7,5,19,23,23,15.0,16.0,14,19,13,1
19,23,1,14,16,20,19,23,23,15.0,16.0,21,22,4,1
19,25,1,2,14,5,19,23,23,15.0,16.0,11,19,13,1
6,7,6,2,16,20,19,23,23,15.0,5.0,11,19,7,1
25,23,1,14,14,5,19,23,23,15.0,16.0,14,19,7,0
25,25,1,2,16,5,19,23,23,15.0,16.0,11,19,7,1
6,14,6,2,14,20,19,23,23,15.0,5.0,11,1,7,1
19,23,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,7,5,19,23,23,15.0,16.0,14,19,13,1
6,7,6,14,7,5,19,23,23,15.0,16.0,14,22,21,1
6,25,1,14,16,20,19,23,23,15.0,16.0,21,22,4,1
19,25,1,2,7,5,19,23,23,15.0,16.0,14,14,13,1
6,14,6,14,14,5,19,23,23,15.0,16.0,14,25,21,1
6,7,6,2,8,20,6,23,23,15.0,5.0,14,19,7,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,19,16,1
19,23,1,14,16,20,19,23,23,15.0,16.0,14,22,4,1
19,25,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,25,16,1
25,14,1,14,11,5,19,23,23,15.0,16.0,11,22,21,0
6,23,1,14,23,20,19,23,23,15.0,16.0,21,22,4,1
19,23,1,2,23,5,19,23,23,15.0,16.0,11,14,7,1
25,25,1,2,7,5,19,23,23,15.0,16.0,14,14,13,1
19,25,1,2,7,5,19,23,23,15.0,16.0,14,19,7,1
19,25,1,14,23,20,19,23,23,15.0,16.0,21,22,4,1
19,25,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
6,23,6,2,14,20,6,23,23,15.0,5.0,11,19,7,1
19,23,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
25,23,1,14,23,5,19,23,23,15.0,16.0,11,22,7,0
25,25,1,2,7,5,19,23,23,15.0,16.0,14,14,7,1
19,7,6,2,11,20,19,23,23,15.0,5.0,11,19,7,1
19,14,1,14,14,5,19,23,23,15.0,16.0,14,19,7,0
25,23,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
19,23,1,2,11,5,19,23,23,15.0,16.0,11,14,13,1
6,25,1,14,14,20,19,23,23,15.0,16.0,14,22,4,1
19,25,1,2,11,5,19,23,23,15.0,16.0,11,14,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,11,14,7,1
25,14,1,2,23,5,19,23,23,15.0,16.0,14,25,7,1
19,25,1,2,23,5,19,23,23,15.0,16.0,14,19,7,1
6,14,6,14,16,5,19,23,23,15.0,16.0,14,22,21,1
19,25,1,2,14,5,19,23,23,15.0,16.0,14,19,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,25,7,1
19,14,1,14,23,5,19,23,23,15.0,16.0,14,19,7,0
19,23,1,2,7,5,19,23,23,15.0,16.0,14,14,13,1
19,25,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
25,23,1,2,11,5,19,23,23,15.0,16.0,11,14,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,14,25,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,19,7,1
25,23,1,2,11,5,19,23,23,15.0,16.0,14,19,13,1
6,7,6,14,7,5,19,23,23,15.0,16.0,11,22,21,1
6,14,6,14,14,5,19,23,23,15.0,16.0,11,25,21,1
6,7,6,14,14,5,19,23,23,15.0,16.0,11,22,21,1
25,23,1,2,14,5,19,23,23,15.0,16.0,11,14,13,1
19,23,1,14,11,5,19,23,23,15.0,16.0,11,19,21,0
19,7,6,2,8,20,19,23,23,15.0,5.0,11,19,7,1
25,25,1,2,7,5,19,23,23,15.0,16.0,11,19,7,1
25,23,1,14,11,5,19,23,23,15.0,16.0,14,19,7,0
19,25,1,2,7,5,19,23,23,15.0,16.0,11,14,13,1
19,14,1,14,16,5,19,23,23,15.0,16.0,11,22,21,0
19,25,1,2,14,5,19,23,23,15.0,16.0,11,14,13,1
25,23,1,2,7,5,19,23,23,15.0,16.0,11,19,13,1
25,23,1,14,16,5,19,23,23,15.0,16.0,14,19,7,0
19,14,1,14,14,5,19,23,23,15.0,16.0,11,19,21,0
19,7,6,2,14,20,19,23,23,15.0,5.0,14,1,7,1
25,14,1,2,23,5,19,23,23,15.0,16.0,14,25,7,1
6,23,6,2,11,20,6,23,23,15.0,5.0,14,1,7,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,19,16,1
25,23,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
19,23,1,2,14,5,19,23,23,15.0,16.0,11,14,7,1
19,7,6,2,14,20,19,23,23,15.0,5.0,14,19,7,1
25,14,1,2,14,5,19,23,23,15.0,16.0,11,25,7,1
19,23,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
6,7,6,14,14,5,19,23,23,15.0,16.0,11,22,21,1
19,14,6,2,8,20,6,23,23,15.0,5.0,14,1,7,1
6,7,6,2,14,20,19,23,23,15.0,5.0,14,19,7,1
19,23,6,2,16,20,19,23,23,15.0,5.0,11,1,7,1
19,23,1,14,11,5,19,23,23,15.0,16.0,14,19,21,0
25,25,1,2,16,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,19,7,1
6,7,6,2,16,20,19,23,23,15.0,5.0,11,1,7,1
25,23,1,2,7,5,19,23,23,15.0,16.0,11,19,7,1
19,25,1,2,14,5,19,23,23,15.0,16.0,14,14,13,1
6,7,6,14,14,5,19,23,23,15.0,16.0,14,25,21,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
6,23,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,19,16,1
6,7,6,14,16,5,19,23,23,15.0,16.0,11,25,21,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,19,13,1
6,25,1,14,23,20,19,23,23,15.0,16.0,21,22,4,1
6,7,6,14,16,5,19,23,23,15.0,16.0,11,25,21,1
25,23,1,2,7,5,19,23,23,15.0,16.0,14,19,7,1
19,23,1,2,11,5,19,23,23,15.0,16.0,11,14,7,1
6,14,6,2,14,20,19,23,23,15.0,5.0,14,19,7,1
25,25,1,2,11,5,19,23,23,15.0,16.0,11,14,13,1
6,14,1,2,14,20,19,23,7,15.0,16.0,11,22,4,1
25,14,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
25,14,1,2,16,5,19,23,23,15.0,16.0,14,19,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,14,13,1
19,14,6,2,8,20,19,23,23,15.0,5.0,11,19,7,1
25,23,1,2,7,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,25,7,1
25,14,1,2,23,5,19,23,23,15.0,16.0,11,19,16,1
25,14,1,2,23,5,19,23,23,15.0,16.0,11,25,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,19,16,1
19,25,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
25,23,1,2,7,5,19,23,23,15.0,16.0,11,19,13,1
19,23,1,2,11,5,19,23,23,15.0,16.0,11,14,13,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
6,23,1,14,16,20,19,23,23,15.0,16.0,21,22,4,1
19,25,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
19,25,1,2,14,5,19,23,23,15.0,16.0,14,14,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,25,7,1
25,14,1,14,23,5,19,23,23,15.0,16.0,11,19,7,0
25,23,1,14,23,5,19,23,23,15.0,16.0,11,22,21,0
19,25,1,2,7,5,19,23,23,15.0,16.0,14,19,7,1
6,23,6,2,11,20,19,23,23,15.0,5.0,14,19,7,1
19,25,1,2,7,5,19,23,23,15.0,16.0,11,14,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,25,16,1
6,7,6,14,11,5,19,23,23,15.0,16.0,14,25,21,1
19,23,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
19,23,1,2,11,5,19,23,23,15.0,16.0,11,19,13,1
25,14,1,14,14,5,19,23,23,15.0,16.0,11,19,7,0
19,14,1,14,11,5,19,23,23,15.0,16.0,14,19,7,0
19,23,1,2,7,5,19,23,23,15.0,16.0,14,19,7,1
19,25,1,2,23,5,19,23,23,15.0,16.0,14,14,13,1
25,14,1,2,23,5,19,23,23,15.0,16.0,14,19,7,1
25,25,1,2,16,5,19,23,23,15.0,16.0,14,25,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,14,25,16,1
25,23,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
19,25,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
6,14,6,14,16,5,19,23,23,15.0,16.0,14,22,21,1
6,14,6,2,16,20,19,23,23,15.0,5.0,11,1,7,1
6,25,1,14,23,20,19,23,23,15.0,16.0,21,22,4,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,19,16,1
6,14,6,14,7,5,19,23,23,15.0,16.0,11,25,21,1
6,7,6,14,11,5,19,23,23,15.0,16.0,14,22,21,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,25,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,25,16,1
19,23,1,2,7,5,19,23,23,15.0,16.0,11,19,13,1
19,23,1,14,14,20,19,23,23,15.0,16.0,14,22,4,1
25,23,1,2,14,5,19,23,23,15.0,16.0,14,14,13,1
6,25,1,14,23,20,19,23,23,15.0,16.0,21,22,4,1
19,25,1,2,23,5,19,23,23,15.0,16.0,11,14,7,1
6,14,1,2,16,20,19,16,23,15.0,16.0,14,22,4,1
25,23,1,2,7,5,19,23,23,15.0,16.0,11,14,13,1
6,7,6,14,11,5,19,23,23,15.0,16.0,11,22,21,1
25,23,1,2,14,5,19,23,23,15.0,16.0,14,19,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,14,13,1
19,23,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
19,25,1,2,23,5,19,23,23,15.0,16.0,11,19,7,1
25,23,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
25,14,1,2,16,5,19,23,23,15.0,16.0,14,19,16,1
19,7,6,2,11,20,6,23,23,15.0,5.0,14,1,7,1
25,14,1,14,16,5,19,23,23,15.0,16.0,14,19,7,0
25,23,1,2,14,5,19,23,23,15.0,16.0,14,19,7,1
19,25,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
25,14,1,14,23,5,19,23,23,15.0,16.0,11,22,7,0
19,14,1,14,16,5,19,23,23,15.0,16.0,14,22,21,0
19,14,6,2,14,20,6,23,23,15.0,5.0,14,1,7,1
19,14,1,14,23,5,19,23,23,15.0,16.0,11,19,7,0
6,7,6,2,8,20,19,23,23,15.0,5.0,14,1,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,19,16,1
25,23,1,2,11,5,19,23,23,15.0,16.0,11,14,13,1
25,25,1,2,16,5,19,23,23,15.0,16.0,14,19,16,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,25,16,1
25,25,1,2,11,5,19,23,23,15.0,16.0,11,14,13,1
6,14,6,14,16,5,19,23,23,15.0,16.0,11,25,21,1
19,23,1,2,11,5,19,23,23,15.0,16.0,14,14,13,1
25,25,1,2,7,5,19,23,23,15.0,16.0,11,14,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,19,16,1
19,14,6,2,16,20,6,23,23,15.0,5.0,14,1,7,1
19,23,1,2,23,5,19,23,23,15.0,16.0,14,19,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
25,25,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,14,19,13,1
19,23,1,2,11,5,19,23,23,15.0,16.0,14,19,13,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,19,16,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,19,7,1
6,14,6,14,7,5,19,23,23,15.0,16.0,11,22,21,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,19,7,1
19,23,1,2,11,5,19,23,23,15.0,16.0,11,14,7,1
19,25,1,14,23,20,19,23,23,15.0,16.0,14,22,4,1
19,14,6,2,16,20,19,23,23,15.0,5.0,14,1,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,11,19,7,1
25,14,1,14,11,5,19,23,23,15.0,16.0,14,22,7,0
19,23,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
6,23,6,2,8,20,6,23,23,15.0,5.0,14,19,7,1
19,23,1,2,14,5,19,23,23,15.0,16.0,14,19,13,1
25,23,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,25,7,1
6,14,6,2,14,20,6,23,23,15.0,5.0,14,19,7,1
19,23,1,14,11,5,19,23,23,15.0,16.0,14,19,7,0
25,23,1,14,16,5,19,23,23,15.0,16.0,11,19,21,0
25,23,1,2,7,5,19,23,23,15.0,16.0,11,14,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,14,19,7,1
6,23,1,14,23,20,19,23,23,15.0,16.0,14,22,4,1
25,23,1,14,23,5,19,23,23,15.0,16.0,11,19,21,0
19,23,1,2,7,5,19,23,23,15.0,16.0,11,19,7,1
6,7,6,14,16,5,19,23,23,15.0,16.0,11,22,21,1
6,14,6,14,16,5,19,23,23,15.0,16.0,11,22,21,1
19,23,1,2,14,5,19,23,23,15.0,16.0,11,19,13,1
25,14,1,2,16,5,19,23,23,15.0,16.0,11,19,7,1
25,23,1,2,11,5,19,23,23,15.0,16.0,14,14,13,1
25,25,1,2,14,5,19,23,23,15.0,16.0,14,19,16,1
25,23,1,2,14,5,19,23,23,15.0,16.0,14,14,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,14,19,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
19,14,1,14,23,5,19,23,23,15.0,16.0,14,22,21,0
19,25,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
25,14,1,2,14,5,19,23,23,15.0,16.0,14,19,16,1
19,25,1,2,11,5,19,23,23,15.0,16.0,14,14,7,1
19,23,1,14,14,20,19,23,23,15.0,16.0,21,22,4,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,11,5,19,23,23,15.0,16.0,14,14,13,1
19,25,1,2,14,5,19,23,23,15.0,16.0,11,14,7,1
25,25,1,2,14,5,19,23,23,15.0,16.0,14,25,7,1
19,23,6,2,14,20,6,23,23,15.0,5.0,14,1,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,14,13,1
25,14,1,2,14,5,19,23,23,15.0,16.0,11,25,16,1
19,23,1,2,7,5,19,23,23,15.0,16.0,14,14,7,1
25,14,1,2,16,5,19,23,23,15.0,16.0,11,25,7,1
19,23,1,2,7,5,19,23,23,15.0,16.0,14,14,7,1
6,14,6,14,7,5,19,23,23,15.0,16.0,14,22,21,1
25,14,1,2,23,5,19,23,23,15.0,16.0,11,19,16,1
6,7,6,2,11,20,19,23,23,15.0,5.0,11,1,7,1
19,23,1,14,16,20,19,23,23,15.0,16.0,14,22,4,1
6,14,6,14,7,5,19,23,23,15.0,16.0,14,25,21,1
25,25,1,2,7,5,19,23,23,15.0,16.0,14,19,13,1
19,23,1,2,11,5,19,23,23,15.0,16.0,11,14,13,1
19,23,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
19,25,1,2,11,5,19,23,23,15.0,16.0,14,19,13,1
25,25,1,2,11,5,19,23,23,15.0,16.0,11,14,13,1
19,25,1,14,16,20,19,23,23,15.0,16.0,14,22,4,1
6,7,6,2,8,20,6,23,23,15.0,5.0,11,1,7,1
25,25,1,2,16,5,19,23,23,15.0,16.0,14,19,7,1
25,14,1,14,11,5,19,23,23,15.0,16.0,14,19,21,0
25,14,1,2,16,5,19,23,23,15.0,16.0,14,25,7,1
19,25,1,2,14,5,19,23,23,15.0,16.0,14,14,7,1
25,23,1,2,23,5,19,23,23,15.0,16.0,14,14,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
6,14,6,14,7,5,19,23,23,15.0,16.0,11,25,21,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,19,13,1
19,23,1,2,14,5,19,23,23,15.0,16.0,11,19,13,1
19,23,1,2,23,5,19,23,23,15.0,16.0,11,14,7,1
19,14,1,14,23,5,19,23,23,15.0,16.0,11,22,7,0
6,14,6,14,14,5,19,23,23,15.0,16.0,11,22,21,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
25,14,1,14,11,5,19,23,23,15.0,16.0,14,19,7,0
25,25,1,2,16,5,19,23,23,15.0,16.0,11,25,16,1
25,25,1,2,11,5,19,23,23,15.0,16.0,14,19,7,1
25,14,1,2,16,5,19,23,23,15.0,16.0,11,25,16,1
25,23,1,2,11,5,19,23,23,15.0,16.0,11,14,7,1
19,25,1,2,14,5,19,23,23,15.0,16.0,14,14,7,1
25,14,1,14,16,5,19,23,23,15.0,16.0,14,22,7,0
25,14,1,14,14,5,19,23,23,15.0,16.0,14,19,21,0
25,25,1,2,14,5,19,23,23,15.0,16.0,11,14,7,1
19,23,6,2,8,20,6,23,23,15.0,5.0,11,19,7,1
19,23,1,14,11,5,19,23,23,15.0,16.0,14,22,7,0
25,14,1,2,23,5,19,23,23,15.0,16.0,14,19,16,1
19,23,1,2,14,5,19,23,23,15.0,16.0,11,14,13,1
25,25,1,2,23,5,19,23,23,15.0,16.0,14,14,7,1
19,14,1,14,14,5,19,23,23,15.0,16.0,14,22,21,0
25,25,1,2,23,5,19,23,23,15.0,16.0,11,14,7,1
25,23,1,2,11,5,19,23,23,15.0,16.0,14,14,7,1
25,25,1,2,23,5,19,23,23,15.0,16.0,11,19,7,1
25,23,1,2,11,5,19,23,23,15.0,16.0,11,19,7,1
25,25,1,2,16,5,19,23,23,15.0,16.0,11,25,7,1
19,25,1,2,14,5,19,23,23,15.0,16.0,14,19,13,1
19,25,1,14,16,20,19,23,23,15.0,16.0,14,22,4,1
19,25,1,2,7,5,19,23,23,15.0,16.0,11,14,13,1
19,25,1,2,14,5,19,23,23,15.0,16.0,11,14,13,1
25,23,1,14,16,5,19,23,23,15.0,16.0,11,22,21,0
25,23,1,14,23,5,19,23,23,15.0,16.0,14,22,7,0
19,14,1,14,11,5,19,23,23,15.0,16.0,11,22,21,0
19,23,1,2,14,5,19,23,23,15.0,16.0,11,19,13,1
